Datetime,l_C,i_H,o_L,p_O,o_V
2025-07-03 15:07:00+00:00,214.10499572753906,214.22000122070312,214.0749969482422,214.1300048828125,72139
2025-07-03 15:08:00+00:00,214.0500030517578,214.1199951171875,214.02999877929688,214.11000061035156,64791
2025-07-03 15:09:00+00:00,214.0399932861328,214.17930603027344,214.0399932861328,214.07000732421875,68217
2025-07-03 15:10:00+00:00,213.90499877929688,214.08999633789062,213.89999389648438,214.04229736328125,126627
2025-07-03 15:11:00+00:00,213.98500061035156,214.01040649414062,213.91000366210938,213.9199981689453,82500
2025-07-03 15:12:00+00:00,213.9499969482422,214.02000427246094,213.91000366210938,213.99000549316406,45898
2025-07-03 15:13:00+00:00,213.97999572753906,214.00999450683594,213.8800048828125,213.9593048095703,88906
2025-07-03 15:14:00+00:00,214.0800018310547,214.08990478515625,213.9600067138672,213.97999572753906,122919
2025-07-03 15:15:00+00:00,214.08999633789062,214.1999969482422,214.06500244140625,214.081298828125,95367
2025-07-03 15:16:00+00:00,214.15899658203125,214.1649932861328,214.08999633789062,214.10000610351562,56900
2025-07-03 15:17:00+00:00,214.22000122070312,214.3000030517578,214.1510009765625,214.15499877929688,268954
2025-07-03 15:18:00+00:00,214.42999267578125,214.44000244140625,214.2100067138672,214.24000549316406,146678
2025-07-03 15:19:00+00:00,214.26980590820312,214.42999267578125,214.201904296875,214.42999267578125,136897
2025-07-03 15:20:00+00:00,214.31100463867188,214.4600067138672,214.25999450683594,214.25999450683594,141777
2025-07-03 15:21:00+00:00,214.25,214.32000732421875,214.17999267578125,214.31500244140625,184273
2025-07-03 15:22:00+00:00,214.1699981689453,214.24000549316406,214.08999633789062,214.24000549316406,100783
2025-07-03 15:23:00+00:00,214.0800018310547,214.17999267578125,214.05999755859375,214.16000366210938,68086
2025-07-03 15:24:00+00:00,214.10000610351562,214.1699981689453,214.0399932861328,214.0854949951172,70006
2025-07-03 15:25:00+00:00,214.03500366210938,214.1300048828125,213.97999572753906,214.09730529785156,101983
2025-07-03 15:26:00+00:00,214.0,214.08999633789062,213.99000549316406,214.0500030517578,67566
2025-07-03 15:27:00+00:00,213.9199981689453,214.0800018310547,213.89999389648438,214.0050048828125,129897
2025-07-03 15:28:00+00:00,213.9199981689453,213.96499633789062,213.88059997558594,213.92999267578125,107814
2025-07-03 15:29:00+00:00,213.8800048828125,214.00999450683594,213.83999633789062,213.9199981689453,85234
2025-07-03 15:30:00+00:00,213.88999938964844,213.99000549316406,213.85009765625,213.889892578125,74266
2025-07-03 15:31:00+00:00,213.92999267578125,213.93980407714844,213.85499572753906,213.88999938964844,79520
2025-07-03 15:32:00+00:00,213.8249969482422,213.9600067138672,213.77499389648438,213.92999267578125,90181
2025-07-03 15:33:00+00:00,213.75,213.8800048828125,213.6699981689453,213.83999633789062,103527
2025-07-03 15:34:00+00:00,213.92889404296875,213.94000244140625,213.74000549316406,213.75,58819
2025-07-03 15:35:00+00:00,214.0800018310547,214.0800018310547,213.82000732421875,213.94000244140625,140669
2025-07-03 15:36:00+00:00,214.07000732421875,214.11000061035156,214.01499938964844,214.0800018310547,68503
2025-07-03 15:37:00+00:00,214.13999938964844,214.14999389648438,213.97999572753906,214.07730102539062,76334
2025-07-03 15:38:00+00:00,214.0500030517578,214.13999938964844,214.02999877929688,214.12030029296875,86341
2025-07-03 15:39:00+00:00,214.0998992919922,214.16000366210938,214.02499389648438,214.05979919433594,64557
2025-07-03 15:40:00+00:00,214.13499450683594,214.1750030517578,214.07000732421875,214.08079528808594,64835
2025-07-03 15:41:00+00:00,214.1199951171875,214.1699981689453,214.0749969482422,214.1300048828125,92569
2025-07-03 15:42:00+00:00,214.4425048828125,214.49000549316406,214.08999633789062,214.11000061035156,217562
2025-07-03 15:43:00+00:00,214.47999572753906,214.52999877929688,214.4199981689453,214.45889282226562,163360
2025-07-03 15:44:00+00:00,214.61000061035156,214.61000061035156,214.47500610351562,214.47999572753906,164491
2025-07-03 15:45:00+00:00,214.4600067138672,214.60000610351562,214.42379760742188,214.60000610351562,137719
2025-07-03 15:46:00+00:00,214.41000366210938,214.49119567871094,214.41000366210938,214.46499633789062,70741
2025-07-03 15:47:00+00:00,214.44000244140625,214.4550018310547,214.38999938964844,214.41250610351562,62646
2025-07-03 15:48:00+00:00,214.50999450683594,214.64999389648438,214.4346923828125,214.44000244140625,117984
2025-07-03 15:49:00+00:00,214.52000427246094,214.58299255371094,214.50999450683594,214.52000427246094,73023
2025-07-03 15:50:00+00:00,214.44000244140625,214.55499267578125,214.44000244140625,214.52999877929688,88704
2025-07-03 15:51:00+00:00,214.41009521484375,214.52000427246094,214.35000610351562,214.44000244140625,112718
2025-07-03 15:52:00+00:00,214.50999450683594,214.5800018310547,214.39500427246094,214.41650390625,95844
2025-07-03 15:53:00+00:00,214.5050048828125,214.5399932861328,214.41000366210938,214.50999450683594,114188
2025-07-03 15:54:00+00:00,214.48890686035156,214.55499267578125,214.4199981689453,214.50999450683594,76596
2025-07-03 15:55:00+00:00,214.49000549316406,214.55999755859375,214.4741973876953,214.48500061035156,86938
2025-07-03 15:56:00+00:00,214.375,214.4949951171875,214.35000610351562,214.48330688476562,81994
2025-07-03 15:57:00+00:00,214.42100524902344,214.44500732421875,214.35000610351562,214.375,78831
2025-07-03 15:58:00+00:00,214.37989807128906,214.43499755859375,214.36000061035156,214.43499755859375,58185
2025-07-03 15:59:00+00:00,214.3300018310547,214.3699951171875,214.2100067138672,214.3699951171875,92815
2025-07-03 16:00:00+00:00,214.4250030517578,214.42529296875,214.30999755859375,214.33270263671875,54234
2025-07-03 16:01:00+00:00,214.4199981689453,214.42999267578125,214.33999633789062,214.4199981689453,61586
2025-07-03 16:02:00+00:00,214.3699951171875,214.4149932861328,214.24000549316406,214.39999389648438,57785
2025-07-03 16:03:00+00:00,214.39999389648438,214.42999267578125,214.35000610351562,214.36000061035156,60178
2025-07-03 16:04:00+00:00,214.4199981689453,214.4499969482422,214.3699951171875,214.41000366210938,73502
2025-07-03 16:05:00+00:00,214.32000732421875,214.42999267578125,214.27999877929688,214.4167022705078,71848
2025-07-03 16:06:00+00:00,214.47000122070312,214.47999572753906,214.32000732421875,214.32000732421875,58125
2025-07-03 16:07:00+00:00,214.38999938964844,214.481201171875,214.35000610351562,214.47999572753906,75776
2025-07-03 16:08:00+00:00,214.4600067138672,214.49989318847656,214.36000061035156,214.38999938964844,55552
2025-07-03 16:09:00+00:00,214.3249969482422,214.4600067138672,214.27999877929688,214.44000244140625,77894
2025-07-03 16:10:00+00:00,214.2552032470703,214.32000732421875,214.24000549316406,214.30999755859375,56292
2025-07-03 16:11:00+00:00,214.1199951171875,214.26499938964844,214.1199951171875,214.25999450683594,73981
2025-07-03 16:12:00+00:00,214.11000061035156,214.14199829101562,214.0500030517578,214.11000061035156,94703
2025-07-03 16:13:00+00:00,214.09010314941406,214.11990356445312,214.0500030517578,214.11000061035156,56880
2025-07-03 16:14:00+00:00,214.17999267578125,214.23500061035156,214.09500122070312,214.09500122070312,95800
2025-07-03 16:15:00+00:00,213.97999572753906,214.19000244140625,213.97000122070312,214.19000244140625,224485
2025-07-03 16:16:00+00:00,214.2299041748047,214.24000549316406,213.97999572753906,214.00660705566406,113087
2025-07-03 16:17:00+00:00,214.38009643554688,214.4250030517578,214.24240112304688,214.25,79009
2025-07-03 16:18:00+00:00,214.44500732421875,214.47000122070312,214.36000061035156,214.3887939453125,82357
2025-07-03 16:19:00+00:00,214.4149932861328,214.4987030029297,214.41000366210938,214.44000244140625,69657
2025-07-03 16:20:00+00:00,214.28500366210938,214.44000244140625,214.2550048828125,214.41000366210938,60536
2025-07-03 16:21:00+00:00,214.3000030517578,214.30999755859375,214.2196044921875,214.27999877929688,54299
2025-07-03 16:22:00+00:00,214.17999267578125,214.31500244140625,214.13499450683594,214.3000030517578,54441
2025-07-03 16:23:00+00:00,214.08999633789062,214.19000244140625,214.0800018310547,214.19000244140625,63640
2025-07-03 16:24:00+00:00,214.05999755859375,214.1300048828125,214.0500030517578,214.09500122070312,131489
2025-07-03 16:25:00+00:00,214.16000366210938,214.18499755859375,214.0500030517578,214.06500244140625,76699
2025-07-03 16:26:00+00:00,213.9949951171875,214.1750030517578,213.9499969482422,214.1699981689453,175898
2025-07-03 16:27:00+00:00,214.15460205078125,214.16000366210938,213.98500061035156,214.0,58921
2025-07-03 16:28:00+00:00,214.1300048828125,214.17550659179688,214.06500244140625,214.15499877929688,55228
2025-07-03 16:29:00+00:00,214.10000610351562,214.139892578125,214.0625,214.1300048828125,50120
2025-07-03 16:30:00+00:00,213.94000244140625,214.1165008544922,213.9199981689453,214.10000610351562,77198
2025-07-03 16:31:00+00:00,214.07000732421875,214.0800018310547,213.91000366210938,213.94000244140625,102148
2025-07-03 16:32:00+00:00,213.98500061035156,214.07339477539062,213.97000122070312,214.07000732421875,63531
2025-07-03 16:33:00+00:00,214.0623016357422,214.0800018310547,213.97349548339844,213.99000549316406,57500
2025-07-03 16:34:00+00:00,214.02999877929688,214.07200622558594,213.92999267578125,214.07200622558594,65683
2025-07-03 16:35:00+00:00,213.9801025390625,214.02000427246094,213.94000244140625,214.02000427246094,73827
2025-07-03 16:36:00+00:00,213.9250030517578,213.99169921875,213.89999389648438,213.9803924560547,55619
2025-07-03 16:37:00+00:00,213.88499450683594,213.94000244140625,213.8800048828125,213.9199981689453,48889
2025-07-03 16:38:00+00:00,213.83999633789062,213.88499450683594,213.82009887695312,213.8699951171875,58500
2025-07-03 16:39:00+00:00,213.875,213.8800048828125,213.77499389648438,213.8249969482422,73741
2025-07-03 16:40:00+00:00,214.02000427246094,214.02000427246094,213.875,213.875,114949
2025-07-03 16:41:00+00:00,214.10499572753906,214.11000061035156,213.97000122070312,214.00999450683594,76627
2025-07-03 16:42:00+00:00,213.94760131835938,214.13999938964844,213.88999938964844,214.10479736328125,144955
2025-07-03 16:43:00+00:00,213.9149932861328,213.9600067138672,213.86000061035156,213.92999267578125,61454
2025-07-03 16:44:00+00:00,213.84500122070312,213.9499969482422,213.84500122070312,213.91000366210938,72076
2025-07-03 16:45:00+00:00,213.82000732421875,213.88999938964844,213.75999450683594,213.85000610351562,108456
2025-07-03 16:46:00+00:00,213.81500244140625,213.92999267578125,213.77650451660156,213.82000732421875,113441
2025-07-03 16:47:00+00:00,213.82000732421875,213.88999938964844,213.72999572753906,213.81500244140625,84086
2025-07-03 16:48:00+00:00,213.75,213.86000061035156,213.72999572753906,213.8249969482422,87509
2025-07-03 16:49:00+00:00,213.75999450683594,213.82000732421875,213.66000366210938,213.75,77437
2025-07-03 16:50:00+00:00,213.55499267578125,213.86000061035156,213.55499267578125,213.77000427246094,139541
2025-07-03 16:51:00+00:00,213.50100708007812,213.75,213.5,213.5500030517578,133196
2025-07-03 16:52:00+00:00,213.47000122070312,213.5800018310547,213.38299560546875,213.50999450683594,125034
2025-07-03 16:53:00+00:00,213.4600067138672,213.54969787597656,213.3300018310547,213.4600067138672,117764
2025-07-03 16:54:00+00:00,213.65939331054688,213.9199981689453,213.39500427246094,213.44000244140625,257878
2025-07-03 16:55:00+00:00,213.4550018310547,213.7899932861328,213.3800048828125,213.66000366210938,186023
2025-07-03 16:56:00+00:00,213.40499877929688,213.50999450683594,213.3300018310547,213.4499969482422,174598
2025-07-03 16:57:00+00:00,213.4250030517578,213.49000549316406,213.33999633789062,213.40499877929688,184203
2025-07-03 16:58:00+00:00,213.57119750976562,213.6195068359375,213.39999389648438,213.4250030517578,289664
2025-07-03 16:59:00+00:00,213.58999633789062,213.69000244140625,213.3300018310547,213.57000732421875,670856
2025-07-07 13:30:00+00:00,214.72999572753906,214.80999755859375,212.6699981689453,212.67999267578125,2039395
2025-07-07 13:31:00+00:00,215.6699981689453,215.8300018310547,214.61000061035156,214.6999969482422,771364
2025-07-07 13:38:00+00:00,213.33999633789062,213.6199951171875,213.28030395507812,213.2899932861328,3245642
2025-07-07 13:39:00+00:00,213.30999755859375,213.5,213.0395965576172,213.3300018310547,311304
2025-07-07 13:40:00+00:00,213.44000244140625,213.60000610351562,213.1999969482422,213.2899932861328,240300
2025-07-07 13:41:00+00:00,213.5800018310547,213.64999389648438,213.3699951171875,213.4499969482422,218712
2025-07-07 13:42:00+00:00,213.13999938964844,213.57000732421875,213.13499450683594,213.52999877929688,195619
2025-07-07 13:43:00+00:00,213.214599609375,213.30999755859375,213.08999633789062,213.1300048828125,170505
2025-07-07 13:44:00+00:00,213.25,213.45989990234375,213.1199951171875,213.22000122070312,167059
2025-07-07 13:45:00+00:00,213.00999450683594,213.38999938964844,212.97000122070312,213.25999450683594,208698
2025-07-07 13:46:00+00:00,212.7301025390625,213.07000732421875,212.65499877929688,213.0,198287
2025-07-07 13:47:00+00:00,212.64999389648438,212.76499938964844,212.5989990234375,212.73500061035156,187158
2025-07-07 13:48:00+00:00,212.8253936767578,212.9499969482422,212.47000122070312,212.64999389648438,223915
2025-07-07 13:49:00+00:00,212.6699981689453,212.9250946044922,212.6407012939453,212.8249969482422,141322
2025-07-07 13:50:00+00:00,212.72000122070312,212.7899932861328,212.5,212.66000366210938,165354
2025-07-07 13:51:00+00:00,212.80999755859375,212.93380737304688,212.7050018310547,212.71009826660156,143144
2025-07-07 13:52:00+00:00,212.9499969482422,212.9499969482422,212.77999877929688,212.82000732421875,120173
2025-07-07 13:53:00+00:00,212.74000549316406,212.9904022216797,212.72000122070312,212.92999267578125,184323
2025-07-07 13:54:00+00:00,212.86000061035156,212.9199981689453,212.71009826660156,212.75,85318
2025-07-07 13:55:00+00:00,213.16990661621094,213.19000244140625,212.7899932861328,212.86000061035156,168366
2025-07-07 13:56:00+00:00,212.97999572753906,213.25999450683594,212.9550018310547,213.16900634765625,139256
2025-07-07 13:57:00+00:00,212.9512939453125,212.99000549316406,212.7899932861328,212.97000122070312,116470
2025-07-07 13:58:00+00:00,213.24000549316406,213.25999450683594,212.95899963378906,212.95899963378906,134328
2025-07-07 13:59:00+00:00,212.9499969482422,213.2449951171875,212.85000610351562,213.2449951171875,108413
2025-07-07 14:00:00+00:00,212.99000549316406,213.1199951171875,212.89500427246094,212.9600067138672,116233
2025-07-07 14:01:00+00:00,212.81500244140625,213.02000427246094,212.7100067138672,212.97999572753906,122010
2025-07-07 14:02:00+00:00,212.531005859375,212.82000732421875,212.5,212.80479431152344,142655
2025-07-07 14:03:00+00:00,212.85000610351562,212.87469482421875,212.52349853515625,212.5399932861328,154131
2025-07-07 14:04:00+00:00,212.97000122070312,212.97000122070312,212.77499389648438,212.85000610351562,99342
2025-07-07 14:05:00+00:00,212.74000549316406,213.1199951171875,212.66000366210938,212.9600067138672,142243
2025-07-07 14:06:00+00:00,212.72000122070312,212.81680297851562,212.6750030517578,212.72999572753906,68812
2025-07-07 14:07:00+00:00,212.67999267578125,212.77879333496094,212.6300048828125,212.71449279785156,81318
2025-07-07 14:08:00+00:00,212.83999633789062,212.84100341796875,212.55999755859375,212.67999267578125,111750
2025-07-07 14:09:00+00:00,212.70899963378906,212.84109497070312,212.69000244140625,212.83680725097656,67296
2025-07-07 14:10:00+00:00,212.90499877929688,212.9250030517578,212.72000122070312,212.72000122070312,94882
2025-07-07 14:11:00+00:00,212.42999267578125,212.89999389648438,212.42999267578125,212.89999389648438,160541
2025-07-07 14:12:00+00:00,212.26010131835938,212.44000244140625,212.07000732421875,212.4250030517578,230529
2025-07-07 14:13:00+00:00,212.19000244140625,212.33999633789062,212.16000366210938,212.26499938964844,127198
2025-07-07 14:14:00+00:00,212.27999877929688,212.35299682617188,212.02000427246094,212.17999267578125,172934
2025-07-07 14:15:00+00:00,211.94500732421875,212.36500549316406,211.92999267578125,212.2899932861328,202796
2025-07-07 14:16:00+00:00,212.15499877929688,212.15499877929688,211.9499969482422,211.9600067138672,141004
2025-07-07 14:17:00+00:00,212.4499969482422,212.47000122070312,212.125,212.16000366210938,124712
2025-07-07 14:18:00+00:00,212.1688995361328,212.46719360351562,212.16000366210938,212.44000244140625,116409
2025-07-07 14:19:00+00:00,212.07000732421875,212.15989685058594,212.02999877929688,212.12649536132812,89566
2025-07-07 14:20:00+00:00,212.00999450683594,212.17999267578125,211.96499633789062,212.07000732421875,168606
2025-07-07 14:21:00+00:00,211.92129516601562,212.08740234375,211.92010498046875,212.0399932861328,116349
2025-07-07 14:22:00+00:00,212.0251007080078,212.02999877929688,211.80999755859375,211.91000366210938,192195
2025-07-07 14:23:00+00:00,212.30999755859375,212.39999389648438,212.02999877929688,212.0399932861328,149842
2025-07-07 14:24:00+00:00,212.2449951171875,212.41000366210938,212.22470092773438,212.30999755859375,123865
2025-07-07 14:25:00+00:00,212.58880615234375,212.61790466308594,212.22999572753906,212.22999572753906,114048
2025-07-07 14:26:00+00:00,212.56500244140625,212.74969482421875,212.51480102539062,212.5800018310547,135503
2025-07-07 14:27:00+00:00,212.44000244140625,212.625,212.41000366210938,212.56500244140625,66632
2025-07-07 14:28:00+00:00,212.39999389648438,212.52000427246094,212.38999938964844,212.44000244140625,102694
2025-07-07 14:29:00+00:00,212.36000061035156,212.41810607910156,212.27999877929688,212.3950958251953,85613
2025-07-07 14:30:00+00:00,212.1300048828125,212.3800048828125,212.1300048828125,212.3699951171875,97641
2025-07-07 14:31:00+00:00,212.14500427246094,212.22000122070312,212.07000732421875,212.1199951171875,75847
2025-07-07 14:32:00+00:00,212.2949981689453,212.2949981689453,212.08999633789062,212.1345977783203,60285
2025-07-07 14:33:00+00:00,212.22000122070312,212.30499267578125,212.14019775390625,212.28500366210938,47645
2025-07-07 14:34:00+00:00,211.97000122070312,212.25,211.97000122070312,212.2239990234375,88956
2025-07-07 14:35:00+00:00,211.9550018310547,211.97000122070312,211.8300018310547,211.97000122070312,140363
2025-07-07 14:36:00+00:00,212.17999267578125,212.210205078125,211.9499969482422,211.95449829101562,81628
2025-07-07 14:37:00+00:00,212.21519470214844,212.24510192871094,212.08999633789062,212.18499755859375,65281
2025-07-07 14:38:00+00:00,212.25,212.28500366210938,212.16000366210938,212.22000122070312,60445
2025-07-07 14:39:00+00:00,212.24000549316406,212.33990478515625,212.2100067138672,212.23500061035156,57458
2025-07-07 14:40:00+00:00,212.0135040283203,212.24530029296875,211.97999572753906,212.23500061035156,78159
2025-07-07 14:41:00+00:00,212.10000610351562,212.2050018310547,212.02000427246094,212.02000427246094,63854
2025-07-07 14:42:00+00:00,212.22000122070312,212.22999572753906,212.10000610351562,212.10910034179688,51528
2025-07-07 14:43:00+00:00,211.9550018310547,212.22999572753906,211.94500732421875,212.22000122070312,77628
2025-07-07 14:44:00+00:00,211.97129821777344,212.07000732421875,211.93499755859375,211.9499969482422,62362
2025-07-07 14:45:00+00:00,211.9250030517578,211.97999572753906,211.85000610351562,211.97000122070312,73509
2025-07-07 14:46:00+00:00,212.05479431152344,212.05880737304688,211.82000732421875,211.89999389648438,91418
2025-07-07 14:47:00+00:00,212.01499938964844,212.10000610351562,211.94500732421875,212.05450439453125,106895
2025-07-07 14:48:00+00:00,212.16000366210938,212.16000366210938,211.97500610351562,212.01080322265625,67906
2025-07-07 14:49:00+00:00,212.27999877929688,212.32000732421875,212.16000366210938,212.1699981689453,94631
2025-07-07 14:50:00+00:00,212.1199951171875,212.3300018310547,212.01980590820312,212.27499389648438,103354
2025-07-07 14:51:00+00:00,212.0467071533203,212.11500549316406,211.94000244140625,212.10079956054688,50019
2025-07-07 14:52:00+00:00,212.01499938964844,212.05999755859375,211.9499969482422,212.0399932861328,59298
2025-07-07 14:53:00+00:00,211.8000030517578,212.03500366210938,211.60000610351562,212.00999450683594,189093
2025-07-07 14:54:00+00:00,211.8249969482422,211.9149932861328,211.76499938964844,211.8000030517578,96543
2025-07-07 14:55:00+00:00,212.08999633789062,212.08999633789062,211.7801055908203,211.8249969482422,79915
2025-07-07 14:56:00+00:00,211.8800048828125,212.11270141601562,211.85629272460938,212.0749969482422,75957
2025-07-07 14:57:00+00:00,211.91000366210938,211.9199981689453,211.7899932861328,211.8740997314453,55771
2025-07-07 14:58:00+00:00,212.15989685058594,212.3350067138672,211.88999938964844,211.89999389648438,165865
2025-07-07 14:59:00+00:00,212.10000610351562,212.31520080566406,212.08999633789062,212.14599609375,77832
2025-07-07 15:00:00+00:00,212.11000061035156,212.2100067138672,212.0800018310547,212.11500549316406,64835
2025-07-07 15:01:00+00:00,212.24000549316406,212.3800048828125,212.1300048828125,212.1300048828125,87934
2025-07-07 15:02:00+00:00,212.17010498046875,212.27000427246094,212.14999389648438,212.22999572753906,54562
2025-07-07 15:03:00+00:00,212.02149963378906,212.1750030517578,212.02149963378906,212.17410278320312,60770
2025-07-07 15:04:00+00:00,211.9499969482422,212.02499389648438,211.86500549316406,212.02459716796875,78898
2025-07-07 15:05:00+00:00,212.07000732421875,212.08999633789062,211.8699951171875,211.94000244140625,71783
2025-07-07 15:06:00+00:00,212.17999267578125,212.22500610351562,212.07040405273438,212.07040405273438,74618
2025-07-07 15:07:00+00:00,212.14999389648438,212.2100067138672,212.14999389648438,212.19500732421875,10780
2025-07-07 15:09:00+00:00,212.12109375,212.24000549316406,212.11000061035156,212.24000549316406,200241
2025-07-07 15:10:00+00:00,212.25990295410156,212.27000427246094,212.10000610351562,212.1374053955078,71015
2025-07-07 15:11:00+00:00,212.26010131835938,212.3000030517578,212.1999969482422,212.24000549316406,54721
2025-07-07 15:12:00+00:00,212.2100067138672,212.3000030517578,212.2100067138672,212.27000427246094,47562
2025-07-07 15:13:00+00:00,212.4010009765625,212.42999267578125,212.2100067138672,212.2200927734375,71620
2025-07-07 15:14:00+00:00,212.27999877929688,212.39590454101562,212.25,212.39590454101562,48806
2025-07-07 15:15:00+00:00,212.54930114746094,212.60000610351562,212.27999877929688,212.27999877929688,103043
2025-07-07 15:16:00+00:00,212.52000427246094,212.55999755859375,212.4550018310547,212.52999877929688,50508
2025-07-07 15:17:00+00:00,212.47999572753906,212.5449981689453,212.42999267578125,212.50999450683594,74750
2025-07-07 15:18:00+00:00,212.49000549316406,212.5050048828125,212.3300018310547,212.4801025390625,54968
2025-07-07 15:19:00+00:00,212.49000549316406,212.5399932861328,212.4499969482422,212.49000549316406,51513
2025-07-07 15:20:00+00:00,212.31239318847656,212.49879455566406,212.31239318847656,212.48500061035156,57031
2025-07-07 15:21:00+00:00,212.1199951171875,212.32000732421875,212.0800018310547,212.32000732421875,75068
2025-07-07 15:22:00+00:00,211.94000244140625,212.13250732421875,211.9199981689453,212.11000061035156,89762
2025-07-07 15:23:00+00:00,212.08999633789062,212.1199951171875,211.89999389648438,211.92999267578125,95207
2025-07-07 15:24:00+00:00,211.99000549316406,212.08999633789062,211.89999389648438,212.08999633789062,62847
2025-07-07 15:25:00+00:00,211.97999572753906,212.05630493164062,211.9199981689453,211.97000122070312,64090
2025-07-07 15:26:00+00:00,212.05499267578125,212.10000610351562,211.97000122070312,211.97000122070312,65698
2025-07-07 15:27:00+00:00,212.05999755859375,212.1230010986328,212.03500366210938,212.0500030517578,58194
2025-07-07 15:28:00+00:00,212.00999450683594,212.10000610351562,212.0,212.05999755859375,48447
2025-07-07 15:29:00+00:00,212.0399932861328,212.08009338378906,211.9709930419922,212.00999450683594,51297
2025-07-07 15:30:00+00:00,212.03500366210938,212.1300048828125,211.9936981201172,212.03500366210938,71436
2025-07-07 15:31:00+00:00,212.0800018310547,212.14500427246094,212.01499938964844,212.0321044921875,73590
2025-07-07 15:32:00+00:00,212.01499938964844,212.16000366210938,211.99000549316406,212.0850067138672,61423
2025-07-07 15:33:00+00:00,211.88499450683594,212.0500030517578,211.8699951171875,212.02999877929688,63928
2025-07-07 15:34:00+00:00,211.8300018310547,211.94000244140625,211.8300018310547,211.8800048828125,111587
2025-07-07 15:35:00+00:00,211.93499755859375,211.93499755859375,211.8000030517578,211.82809448242188,62925
2025-07-07 15:36:00+00:00,212.0,212.0,211.8800048828125,211.94000244140625,59890
2025-07-07 15:37:00+00:00,211.97500610351562,212.10499572753906,211.91000366210938,211.99000549316406,77882
2025-07-07 15:38:00+00:00,211.99000549316406,212.01499938964844,211.9600067138672,211.97500610351562,42002
2025-07-07 15:39:00+00:00,211.95970153808594,212.039306640625,211.94000244140625,212.0,35126
2025-07-07 15:40:00+00:00,211.9700927734375,212.0,211.94839477539062,211.94839477539062,30288
2025-07-07 15:41:00+00:00,211.99929809570312,212.02000427246094,211.94000244140625,211.97999572753906,38021
2025-07-07 15:42:00+00:00,211.9199981689453,212.0,211.91000366210938,212.0,41924
2025-07-07 15:43:00+00:00,211.85000610351562,211.9149932861328,211.8101043701172,211.9149932861328,72408
2025-07-07 15:44:00+00:00,211.7949981689453,211.89500427246094,211.7899932861328,211.85000610351562,51702
2025-07-07 15:45:00+00:00,211.8300018310547,211.875,211.75,211.781494140625,60882
2025-07-07 15:46:00+00:00,211.7100067138672,211.84869384765625,211.63499450683594,211.8249969482422,111821
2025-07-07 15:47:00+00:00,211.6300048828125,211.71499633789062,211.625,211.7100067138672,72712
2025-07-07 15:48:00+00:00,211.7050018310547,211.7050018310547,211.53489685058594,211.625,91615
2025-07-07 15:49:00+00:00,211.64999389648438,211.77000427246094,211.60000610351562,211.70880126953125,59682
2025-07-07 15:50:00+00:00,211.80499267578125,211.80999755859375,211.61000061035156,211.625,61513
2025-07-07 15:51:00+00:00,211.9199981689453,211.92999267578125,211.77999877929688,211.80999755859375,63852
2025-07-07 15:52:00+00:00,211.7052001953125,211.9250030517578,211.67999267578125,211.9250030517578,50179
2025-07-07 15:53:00+00:00,211.64999389648438,211.77000427246094,211.64999389648438,211.73500061035156,52553
2025-07-07 15:54:00+00:00,211.69500732421875,211.6999969482422,211.63519287109375,211.64540100097656,27338
2025-07-07 15:55:00+00:00,211.8350067138672,211.85000610351562,211.69500732421875,211.69500732421875,60196
2025-07-07 15:56:00+00:00,211.88999938964844,211.92889404296875,211.8000030517578,211.83999633789062,70094
2025-07-07 15:57:00+00:00,212.0500030517578,212.05999755859375,211.8699951171875,211.89889526367188,58569
2025-07-07 15:58:00+00:00,211.91000366210938,212.03500366210938,211.86000061035156,212.0301971435547,73471
2025-07-07 15:59:00+00:00,211.75,211.91000366210938,211.6999969482422,211.89010620117188,67786
2025-07-07 16:00:00+00:00,211.86000061035156,211.8784942626953,211.74000549316406,211.74000549316406,49779
2025-07-07 16:01:00+00:00,211.99000549316406,212.0030059814453,211.8699951171875,211.8699951171875,64144
2025-07-07 16:02:00+00:00,211.96499633789062,212.02000427246094,211.88999938964844,212.00999450683594,48861
2025-07-07 16:03:00+00:00,211.9136962890625,212.00999450683594,211.91000366210938,211.97000122070312,31679
2025-07-07 16:04:00+00:00,211.89500427246094,211.97999572753906,211.8800048828125,211.9149932861328,30871
2025-07-07 16:05:00+00:00,211.9113006591797,211.9351043701172,211.81959533691406,211.89999389648438,54045
2025-07-07 16:06:00+00:00,211.9149932861328,211.92950439453125,211.8419952392578,211.91000366210938,28112
2025-07-07 16:07:00+00:00,211.9949951171875,212.02000427246094,211.88999938964844,211.9149932861328,54031
2025-07-07 16:08:00+00:00,211.96499633789062,212.02499389648438,211.9600067138672,212.0,41084
2025-07-07 16:09:00+00:00,212.02000427246094,212.02499389648438,211.91000366210938,211.96499633789062,49588
2025-07-07 16:10:00+00:00,211.9600067138672,212.0050048828125,211.9600067138672,211.99000549316406,25898
2025-07-07 16:11:00+00:00,211.94000244140625,212.01499938964844,211.94000244140625,211.97000122070312,34269
2025-07-07 16:12:00+00:00,212.02000427246094,212.0399932861328,211.94970703125,211.94970703125,46078
2025-07-07 16:13:00+00:00,212.02499389648438,212.08999633789062,212.0050048828125,212.02870178222656,62212
2025-07-07 16:14:00+00:00,211.9936981201172,212.05999755859375,211.9499969482422,212.02000427246094,41054
2025-07-07 16:15:00+00:00,211.9844970703125,212.0449981689453,211.97999572753906,212.01890563964844,42792
